Game ID,Title,Slug,Categories,Keyword Count,Top Keywords
1228,"Candyland: Match-3","candyland-match-3","logic|desktop",30,"brain teasers|candyland: match-3|candyland: match-3 HTML5 game|candyland: match-3 browser game|candyland: match-3 controls"
1196,"Steve and Alex vs Fnaf","steve-and-alex-vs-fnaf","logic|desktop",31,"brain teasers|cool math games steve and alex vs fnaf|crazy games steve and alex vs fnaf|how to play steve and alex vs fnaf|logic games"
1129,"Kingdom of Toilets","kingdom-of-toilets","logic|desktop",31,"brain teasers|cool math games kingdom of toilets|crazy games kingdom of toilets|how to play kingdom of toilets|kingdom of toilets"
1108,"Skibidi Toilet Geometry Rash","skibidi-toilet-geometry-rash","logic|desktop",31,"brain teasers|cool math games skibidi toilet geometry rash|crazy games skibidi toilet geometry rash|how to play skibidi toilet geometry rash|logic games"
904,"Secret Reef Merge","secret-reef-merge","puzzle",32,"brain games|cool math games secret reef merge|crazy games secret reef merge|how to play secret reef merge|logic games"
727,"Monster Jeep Coloring","monster-jeep-coloring","girls",31,"cool math games monster jeep coloring|crazy games monster jeep coloring|dress up games|girls games|how to play monster jeep coloring"
531,"FoxyTruck","foxytruck","hypercasual",31,"cool math games foxytruck|crazy games foxytruck|foxytruck|foxytruck HTML5 game|foxytruck breaking"
84,"Brainrot sahuuur","brainrot-sahuuur","puzzle",32,"brain games|brainrot sahuuur|brainrot sahuuur HTML5 game|brainrot sahuuur amp|brainrot sahuuur brairot"
20,"GunMyTungtungSahur 2Player","gunmytungtungsahur-2player","action",32,"action games|battle games|combat games|cool math games gunmytungtungsahur 2player|crazy games gunmytungtungsahur 2player"
1985,"Tap Skibidi Toilet Tap","tap-skibidi-toilet-tap","logic|desktop",31,"brain teasers|cool math games tap skibidi toilet tap|crazy games tap skibidi toilet tap|how to play tap skibidi toilet tap|logic games"
1743,"Maze football1","maze-football1","logic|desktop",28,"brain teasers|cool math games maze football1|crazy games maze football1|how to play maze football1|logic games"
1594,"Motorbike Freestyle","motorbike-freestyle","driving|desktop",26,"car simulator|cool math games motorbike freestyle|crazy games motorbike freestyle|driving games|how to play motorbike freestyle"
1511,"Evo-F2","evo-f2","driving|desktop",31,"car simulator|cool math games evo-f2|crazy games evo-f2|driving games|evo-f2"
1492,"Battle Reign","battle-reign","action|desktop",32,"action games|battle games|battle reign|battle reign HTML5 game|battle reign action game"
1485,"Bike Trial Xtreme Forest","bike-trial-xtreme-forest","driving|desktop",31,"bike trial xtreme forest|bike trial xtreme forest HTML5 game|bike trial xtreme forest bike|bike trial xtreme forest browser game|bike trial xtreme forest controls"
1387,"Robin Forest Run","robin-forest-run","action|desktop",32,"action games|battle games|combat games|cool math games robin forest run|crazy games robin forest run"
1162,"Simple Nonogram","simple-nonogram","logic|desktop",30,"brain teasers|cool math games simple nonogram|crazy games simple nonogram|how to play simple nonogram|logic games"
1144,"Pinball Rush","pinball-rush","logic|desktop",30,"brain teasers|cool math games pinball rush|crazy games pinball rush|how to play pinball rush|logic games"
723,"Whiskers Adventures","whiskers-adventures","puzzle",32,"brain games|cool math games whiskers adventures|crazy games whiskers adventures|how to play whiskers adventures|logic games"
544,"Cat Girl Dress Up","cat-girl-dress-up","hypercasual",31,"cat girl dress up|cat girl dress up HTML5 game|cat girl dress up browser game|cat girl dress up cat|cat girl dress up character"
424,"Quick Shot","quick-shot","adventure",30,"adventure games|cool math games quick shot|crazy games quick shot|exploration games|how to play quick shot"
1899,"Dungeon Realms","dungeon-realms","action|desktop",32,"action games|battle games|combat games|cool math games dungeon realms|crazy games dungeon realms"
1888,"Make 10","make-10","logic|desktop",30,"brain teasers|cool math games make 10|crazy games make 10|how to play make 10|logic games"
1657,"CYBER WORLDS: EXODUS OF WAR","cyber-worlds-exodus-of-war","action|desktop",32,"action games|battle games|combat games|cool math games cyber worlds: exodus of war|crazy games cyber worlds: exodus of war"
1566,"Stock Boxes","stock-boxes","logic|desktop",30,"brain teasers|cool math games stock boxes|crazy games stock boxes|how to play stock boxes|logic games"
1309,"Pixel Battle Upward","pixel-battle-upward","logic|desktop",31,"brain teasers|cool math games pixel battle upward|crazy games pixel battle upward|how to play pixel battle upward|logic games"
1284,"Buddy and Friends Hill Climb","buddy-and-friends-hill-climb","driving|desktop",31,"buddy and friends hill climb|buddy and friends hill climb HTML5 game|buddy and friends hill climb browser game|buddy and friends hill climb buckle|buddy and friends hill climb controls"
1110,"Agent Cameraman Skibidi Toilet","agent-cameraman-skibidi-toilet","logic|desktop",31,"agent cameraman skibidi toilet|agent cameraman skibidi toilet HTML5 game|agent cameraman skibidi toilet agent|agent cameraman skibidi toilet browser game|agent cameraman skibidi toilet controls"
674,"Pixel Paintball Wars","pixel-paintball-wars","shooting",32,"cool math games pixel paintball wars|crazy games pixel paintball wars|fps games|gun games|how to play pixel paintball wars"
483,"Match Memory Online","match-memory-online","puzzle",31,"brain games|cool math games match memory online|crazy games match memory online|how to play match memory online|logic games"
319,"Survival Shooter Game","survival-shooter-game","arcade",31,"arcade games|classic games|cool math games survival shooter game|crazy games survival shooter game|how to play survival shooter game"
21,"Flappy Smoker","flappy-smoker","hypercasual",31,"cool math games flappy smoker|crazy games flappy smoker|flappy smoker|flappy smoker HTML5 game|flappy smoker bird"
1654,"Cyberpunk Mad Andreas Sci Fi World","cyberpunk-mad-andreas-sci-fi-world","action",32,"action games|battle games|combat games|cool math games cyberpunk mad andreas sci fi world|crazy games cyberpunk mad andreas sci fi world"
1578,"Zombie Smash","zombie-smash","action|desktop",32,"action games|battle games|combat games|cool math games zombie smash|crazy games zombie smash"
1420,"Fighter Aircraft Pilot","fighter-aircraft-pilot","driving|desktop",31,"car simulator|cool math games fighter aircraft pilot|crazy games fighter aircraft pilot|driving games|fighter aircraft pilot"
532,"Rewarp","rewarp","hypercasual",31,"cool math games rewarp|crazy games rewarp|how to play rewarp|hyper casual games|instant games"
482,"SnakeGamePro","snakegamepro","hypercasual",31,"cool math games snakegamepro|crazy games snakegamepro|how to play snakegamepro|hyper casual games|instant games"
199,"Pop The Balloons","pop-the-balloons","hypercasual",30,"cool math games pop the balloons|crazy games pop the balloons|how to play pop the balloons|hyper casual games|instant games"
194,"Lava Chase","lava-chase","hypercasual",31,"cool math games lava chase|crazy games lava chase|how to play lava chase|hyper casual games|instant games"
18,"Idle Landmark Builder","idle-landmark-builder","hypercasual",31,"cool math games idle landmark builder|crazy games idle landmark builder|how to play idle landmark builder|hyper casual games|idle landmark builder"
1979,"Jetpack Kiwi Lite","jetpack-kiwi-lite","multiplayer|desktop",30,"2 player games|cool math games jetpack kiwi lite|crazy games jetpack kiwi lite|how to play jetpack kiwi lite|jetpack kiwi lite"
1915,"Bouncing Egg","bouncing-egg","action|desktop",32,"action games|battle games|bouncing egg|bouncing egg HTML5 game|bouncing egg action game"
1871,"Stickman - Bath Race","stickman-bath-race","driving|desktop",31,"car simulator|cool math games stickman - bath race|crazy games stickman - bath race|driving games|how to play stickman - bath race"
1781,"Block Square Puzzle: Tangram","block-square-puzzle-tangram","logic|desktop",30,"block square puzzle: tangram|block square puzzle: tangram HTML5 game|block square puzzle: tangram block|block square puzzle: tangram browser game|block square puzzle: tangram controls"
1581,"OUTLIVE : The Bureau","outlive-the-bureau","multiplayer|desktop",30,"2 player games|cool math games outlive : the bureau|crazy games outlive : the bureau|how to play outlive : the bureau|multiplayer games"
888,"Doroppuboru 13","doroppuboru-13","sports",30,"athletic games|ball games|cool math games doroppuboru 13|crazy games doroppuboru 13|doroppuboru 13"
536,"gem clicker pro","gem-clicker-pro","clicker",31,"clicker games|cool math games gem clicker pro|crazy games gem clicker pro|gem clicker pro|gem clicker pro HTML5 game"
423,"Tap Cute Animals","tap-cute-animals","hypercasual",31,"cool math games tap cute animals|crazy games tap cute animals|how to play tap cute animals|hyper casual games|instant games"
410,"Toca Avatar My House","toca-avatar-my-house","hypercasual",30,"cool math games toca avatar my house|crazy games toca avatar my house|how to play toca avatar my house|hyper casual games|instant games"
326,"Sprunki Ketchup Mod","sprunki-ketchup-mod","puzzle",32,"brain games|cool math games sprunki ketchup mod|crazy games sprunki ketchup mod|how to play sprunki ketchup mod|logic games"
2020,"Memory Match Magic","memory-match-magic","logic|desktop",31,"brain teasers|cool math games memory match magic|crazy games memory match magic|how to play memory match magic|logic games"
2003,"Colors Pressing","colors-pressing","action|desktop",31,"action games|battle games|colors pressing|colors pressing HTML5 game|colors pressing action game"
2001,"Two Circles Spin","two-circles-spin","action|desktop",31,"action games|battle games|combat games|cool math games two circles spin|crazy games two circles spin"
1900,"Sliding Slide","sliding-slide","logic|desktop",30,"brain teasers|cool math games sliding slide|crazy games sliding slide|how to play sliding slide|logic games"
938,"Candy Quest","candy-quest","puzzle",32,"brain games|candy quest|candy quest HTML5 game|candy quest browser game|candy quest candy"
479,"TickTock Challenge","ticktock-challenge","puzzle",32,"brain games|cool math games ticktock challenge|crazy games ticktock challenge|how to play ticktock challenge|logic games"
235,"Sailor Chic vs Pirate Charm","sailor-chic-vs-pirate-charm","girls",31,"cool math games sailor chic vs pirate charm|crazy games sailor chic vs pirate charm|dress up games|girls games|how to play sailor chic vs pirate charm"
227,"BoomRocket","boomrocket","racing",32,"boomrocket|boomrocket HTML5 game|boomrocket browser game|boomrocket control|boomrocket controls"
1741,"SkipTouch","skiptouch","logic|desktop",30,"brain teasers|cool math games skiptouch|crazy games skiptouch|how to play skiptouch|logic games"
1621,"Rotacube","rotacube","action|desktop",29,"action games|battle games|combat games|cool math games rotacube|crazy games rotacube"
1616,"Sweet Candy Saga","sweet-candy-saga","strategy|desktop",31,"cool math games sweet candy saga|crazy games sweet candy saga|how to play sweet candy saga|play sweet candy saga|play sweet candy saga for free"
1432,"Scrap Metal 3: Infernal Trap","scrap-metal-3-infernal-trap","driving|desktop",30,"car simulator|cool math games scrap metal 3: infernal trap|crazy games scrap metal 3: infernal trap|driving games|how to play scrap metal 3: infernal trap"
1393,"WorldCraft 2","worldcraft-2","3d|desktop",31,"3D browser games|3D games|3D online games|cool math games worldcraft 2|crazy games worldcraft 2"
1193,"Noob vs Bacon Jumping","noob-vs-bacon-jumping","logic|desktop",31,"brain teasers|cool math games noob vs bacon jumping|crazy games noob vs bacon jumping|how to play noob vs bacon jumping|logic games"
1190,"Parking Path","parking-path","logic|desktop",31,"brain teasers|cool math games parking path|crazy games parking path|how to play parking path|logic games"
1149,"Duo Nether","duo-nether","logic|desktop",31,"brain teasers|cool math games duo nether|crazy games duo nether|duo nether|duo nether HTML5 game"
1143,"Garten of Banban Obby","garten-of-banban-obby","logic|desktop",31,"brain teasers|cool math games garten of banban obby|crazy games garten of banban obby|garten of banban obby|garten of banban obby HTML5 game"
842,"Simple Fruit Memory","simple-fruit-memory","puzzle",32,"brain games|cool math games simple fruit memory|crazy games simple fruit memory|how to play simple fruit memory|logic games"
472,"Crazy Bouncer","crazy-bouncer","arcade",31,"arcade games|classic games|cool math games crazy bouncer|crazy bouncer|crazy bouncer HTML5 game"
1752,"Dino Run Adventure","dino-run-adventure","logic|desktop",31,"brain teasers|cool math games dino run adventure|crazy games dino run adventure|dino run adventure|dino run adventure HTML5 game"
1695,"Jewel And Crazy Birds","jewel-and-crazy-birds","logic|desktop",31,"brain teasers|cool math games jewel and crazy birds|crazy games jewel and crazy birds|how to play jewel and crazy birds|jewel and crazy birds"
1513,"Tetro Cube","tetro-cube","logic|desktop",29,"brain teasers|cool math games tetro cube|crazy games tetro cube|how to play tetro cube|logic games"
1181,"Orbit Escape","orbit-escape","action|desktop",31,"action games|battle games|combat games|cool math games orbit escape|crazy games orbit escape"
1119,"3D Isometric Puzzle","3d-isometric-puzzle","logic|desktop",30,"3d isometric puzzle|3d isometric puzzle HTML5 game|3d isometric puzzle block|3d isometric puzzle browser game|3d isometric puzzle controls"
628,"Lava Cre","lava-cre","hypercasual",31,"cool math games lava cre|crazy games lava cre|how to play lava cre|hyper casual games|instant games"
318,"Slime Rain","slime-rain","hypercasual",31,"cool math games slime rain|crazy games slime rain|how to play slime rain|hyper casual games|instant games"
203,"Pirate Treasure Island","pirate-treasure-island","puzzle",32,"brain games|cool math games pirate treasure island|crazy games pirate treasure island|how to play pirate treasure island|logic games"
2027,"Face Changes","face-changes","logic|desktop",30,"brain teasers|cool math games face changes|crazy games face changes|face changes|face changes HTML5 game"
1993,"Save The Cute Aliens","save-the-cute-aliens","strategy|desktop",31,"cool math games save the cute aliens|crazy games save the cute aliens|how to play save the cute aliens|play save the cute aliens|play save the cute aliens for free"
1817,"Tea Maker","tea-maker","strategy|desktop",30,"cool math games tea maker|crazy games tea maker|how to play tea maker|play tea maker|play tea maker for free"
1693,"Explode Ballz","explode-ballz","strategy|desktop",30,"cool math games explode ballz|crazy games explode ballz|explode ballz|explode ballz HTML5 game|explode ballz balls"
1310,"Noob vs Pro Snowman","noob-vs-pro-snowman","logic|desktop",31,"brain teasers|cool math games noob vs pro snowman|crazy games noob vs pro snowman|how to play noob vs pro snowman|logic games"
1276,"Drops","drops","action|desktop",32,"action games|battle games|combat games|cool math games drops|crazy games drops"
1135,"Puzzlebot","puzzlebot","logic|desktop",31,"brain teasers|cool math games puzzlebot|crazy games puzzlebot|how to play puzzlebot|logic games"
519,"Blade Forge 3D","blade-forge-3d","hypercasual",31,"blade forge 3d|blade forge 3d HTML5 game|blade forge 3d blade|blade forge 3d browser game|blade forge 3d controls"
1575,"Robotex","robotex","logic|desktop",30,"brain teasers|cool math games robotex|crazy games robotex|how to play robotex|logic games"
1340,"Emoji Master","emoji-master","logic|desktop",30,"brain teasers|cool math games emoji master|crazy games emoji master|emoji master|emoji master HTML5 game"
1115,"SurvivalPixel.io","survivalpixel-io","action|desktop",32,"action games|battle games|combat games|cool math games survivalpixel.io|crazy games survivalpixel.io"
857,"Dino Rush","dino-rush","hypercasual",31,"cool math games dino rush|crazy games dino rush|dino rush|dino rush HTML5 game|dino rush arcade"
289,"Tralalero Tralala Hidden Stars","tralalero-tralala-hidden-stars","puzzle",32,"brain games|cool math games tralalero tralala hidden stars|crazy games tralalero tralala hidden stars|how to play tralalero tralala hidden stars|logic games"
1845,"Colors, Potions and Cats","colors-potions-and-cats","logic|desktop",31,"brain teasers|colors, potions and cats|colors, potions and cats HTML5 game|colors, potions and cats browser game|colors, potions and cats colorful"
1784,"Santabalt","santabalt","action|desktop",32,"action games|battle games|combat games|cool math games santabalt|crazy games santabalt"
1444,"Tank Game Online","tank-game-online","multiplayer|desktop",30,"2 player games|cool math games tank game online|crazy games tank game online|how to play tank game online|multiplayer games"
1333,"Police Obby Prison Save","police-obby-prison-save","logic|desktop",31,"brain teasers|cool math games police obby prison save|crazy games police obby prison save|how to play police obby prison save|logic games"
1303,"The Black","the-black","logic|desktop",31,"brain teasers|cool math games the black|crazy games the black|how to play the black|logic games"
1203,"Full Cup","full-cup","logic|desktop",30,"brain teasers|cool math games full cup|crazy games full cup|full cup|full cup HTML5 game"
1156,"Duo Robot Skibidi","duo-robot-skibidi","logic|desktop",31,"brain teasers|cool math games duo robot skibidi|crazy games duo robot skibidi|duo robot skibidi|duo robot skibidi HTML5 game"
1147,"Hunter Steve","hunter-steve","action|desktop",32,"action games|battle games|combat games|cool math games hunter steve|crazy games hunter steve"
1132,"The Elevator Clicker","the-elevator-clicker","logic|desktop",30,"brain teasers|cool math games the elevator clicker|crazy games the elevator clicker|how to play the elevator clicker|logic games"
936,"Ocean Blast Match 3","ocean-blast-match-3","puzzle",32,"brain games|cool math games ocean blast match 3|crazy games ocean blast match 3|how to play ocean blast match 3|logic games"
516,"Zoo Line","zoo-line","puzzle",32,"brain games|cool math games zoo line|crazy games zoo line|how to play zoo line|logic games"
368,"Italian animals with voice acting","italian-animals-with-voice-acting","hypercasual",31,"cool math games italian animals with voice acting|crazy games italian animals with voice acting|how to play italian animals with voice acting|hyper casual games|instant games"
315,"LinksChallengPuzzle","linkschallengpuzzle","puzzle",31,"brain games|cool math games linkschallengpuzzle|crazy games linkschallengpuzzle|how to play linkschallengpuzzle|linkschallengpuzzle"
109,"Merge Master: Weapons Craft","merge-master-weapons-craft","clicker",31,"clicker games|cool math games merge master: weapons craft|crazy games merge master: weapons craft|how to play merge master: weapons craft|idle games"
71,"PopPopPop","poppoppop","arcade",31,"arcade games|classic games|cool math games poppoppop|crazy games poppoppop|how to play poppoppop"
1416,"Wind Archer","wind-archer","3d|desktop",30,"3D browser games|3D games|3D online games|cool math games wind archer|crazy games wind archer"
1409,"Royale Forces","royale-forces","action|desktop",31,"action games|battle games|combat games|cool math games royale forces|crazy games royale forces"
1363,"Draw Logic Puzzle","draw-logic-puzzle","strategy|desktop",31,"cool math games draw logic puzzle|crazy games draw logic puzzle|draw logic puzzle|draw logic puzzle HTML5 game|draw logic puzzle browser game"
608,"BuildTower","buildtower","sports",31,"athletic games|ball games|buildtower|buildtower HTML5 game|buildtower browser game"
585,"Kids Amusement Park","kids-amusement-park","hypercasual",31,"cool math games kids amusement park|crazy games kids amusement park|how to play kids amusement park|hyper casual games|instant games"
471,"Animal cards memory","animal-cards-memory","puzzle",31,"animal cards memory|animal cards memory HTML5 game|animal cards memory animal|animal cards memory browser game|animal cards memory controls"
387,"BlockBreaker","blockbreaker","shooting",32,"blockbreaker|blockbreaker HTML5 game|blockbreaker after|blockbreaker balls|blockbreaker bricks"
279,"BigHead","bighead","adventure",31,"adventure games|bighead|bighead HTML5 game|bighead adventure game|bighead browser game"
186,"Nest Quest","nest-quest","hypercasual",31,"cool math games nest quest|crazy games nest quest|how to play nest quest|hyper casual games|instant games"
182,"Merge Fellas Italian Brainrot","merge-fellas-italian-brainrot","hypercasual",31,"cool math games merge fellas italian brainrot|crazy games merge fellas italian brainrot|how to play merge fellas italian brainrot|hyper casual games|instant games"
3,"Swordsman Adventure","swordsman-adventure","arcade",30,"arcade games|classic games|cool math games swordsman adventure|crazy games swordsman adventure|how to play swordsman adventure"
1968,"15 puzzle","15-puzzle","logic|desktop",30,"15 puzzle|15 puzzle HTML5 game|15 puzzle browser game|15 puzzle controls|15 puzzle free"
1931,"A Silly Journey - episode 1","a-silly-journey-episode-1","action|desktop",32,"a silly journey - episode 1|a silly journey - episode 1 HTML5 game|a silly journey - episode 1 action game|a silly journey - episode 1 browser game|a silly journey - episode 1 controls"
1374,"Super Stunt Cars","super-stunt-cars","driving|desktop",31,"car simulator|cool math games super stunt cars|crazy games super stunt cars|driving games|how to play super stunt cars"
1329,"Fall To Rescue","fall-to-rescue","3d|desktop",30,"3D browser games|3D games|3D online games|cool math games fall to rescue|crazy games fall to rescue"
259,"Ninja Shadow Kunai","ninja-shadow-kunai","shooting",31,"cool math games ninja shadow kunai|crazy games ninja shadow kunai|fps games|gun games|how to play ninja shadow kunai"
139,"Echoes of Bushido","echoes-of-bushido","clicker",31,"clicker games|cool math games echoes of bushido|crazy games echoes of bushido|echoes of bushido|echoes of bushido HTML5 game"
1499,"Ice Princess is preparing for spring ball","ice-princess-is-preparing-for-spring-ball","girls|desktop",31,"cool math games ice princess is preparing for spring ball|crazy games ice princess is preparing for spring ball|dress up games|girls games|how to play ice princess is preparing for spring ball"
1411,"DRIFT KIN - 3D Game","drift-kin-3d-game","driving|desktop",31,"car simulator|cool math games drift kin - 3d game|crazy games drift kin - 3d game|drift kin - 3d game|drift kin - 3d game HTML5 game"
1345,"War Machine","war-machine","logic|desktop",31,"brain teasers|cool math games war machine|crazy games war machine|how to play war machine|logic games"
602,"Alfa Romeo Coloring","alfa-romeo-coloring","girls",31,"alfa romeo coloring|alfa romeo coloring HTML5 game|alfa romeo coloring alfa|alfa romeo coloring browser game|alfa romeo coloring cars"
540,"DIY Doll Factory","diy-doll-factory","hypercasual",31,"cool math games diy doll factory|crazy games diy doll factory|diy doll factory|diy doll factory HTML5 game|diy doll factory browser game"
436,"Great ZigZag Game 3D","great-zigzag-game-3d","hypercasual",30,"cool math games great zigzag game 3d|crazy games great zigzag game 3d|great zigzag game 3d|great zigzag game 3d HTML5 game|great zigzag game 3d browser game"
112,"Hummer Lady Queen","hummer-lady-queen","adventure",30,"adventure games|cool math games hummer lady queen|crazy games hummer lady queen|exploration games|how to play hummer lady queen"
37,"Easter Bunny Coloring Book","easter-bunny-coloring-book","girls",31,"cool math games easter bunny coloring book|crazy games easter bunny coloring book|dress up games|easter bunny coloring book|easter bunny coloring book HTML5 game"
1937,"Salt and Sails","salt-and-sails","action|desktop",32,"action games|battle games|combat games|cool math games salt and sails|crazy games salt and sails"
1300,"Awareness Test - The Room","awareness-test-the-room","logic|desktop",31,"awareness test - the room|awareness test - the room HTML5 game|awareness test - the room all|awareness test - the room answer|awareness test - the room awareness"
1240,"Noobs Arena Bedwars","noobs-arena-bedwars","logic|desktop",31,"brain teasers|cool math games noobs arena bedwars|crazy games noobs arena bedwars|how to play noobs arena bedwars|logic games"
950,"Road Fighter &amp;ndash; Endless Car Racing","road-fighter-amp-ndash-endless-car-racing","racing",32,"car games|cool math games road fighter &amp;ndash; endless car racing|crazy games road fighter &amp;ndash; endless car racing|driving games|how to play road fighter &amp;ndash; endless car racing"
605,"Cube to Hole Puzzle","cube-to-hole-puzzle","puzzle",32,"brain games|cool math games cube to hole puzzle|crazy games cube to hole puzzle|cube to hole puzzle|cube to hole puzzle HTML5 game"
447,"Pixel Draw","pixel-draw","puzzle",32,"brain games|cool math games pixel draw|crazy games pixel draw|how to play pixel draw|logic games"
325,"BlockPuzzleMagic","blockpuzzlemagic","puzzle",32,"blockpuzzlemagic|blockpuzzlemagic HTML5 game|blockpuzzlemagic assemble|blockpuzzlemagic blocks|blockpuzzlemagic browser game"
288,"Voice Of The Soul","voice-of-the-soul","hypercasual",31,"cool math games voice of the soul|crazy games voice of the soul|how to play voice of the soul|hyper casual games|instant games"
195,"Shoguns Reckoning","shoguns-reckoning","hypercasual",31,"cool math games shoguns reckoning|crazy games shoguns reckoning|how to play shoguns reckoning|hyper casual games|instant games"
1939,"Build a Snowman","build-a-snowman","logic|desktop",31,"brain teasers|build a snowman|build a snowman HTML5 game|build a snowman browser game|build a snowman controls"
1892,"Falling Blocks 2048 - 2D","falling-blocks-2048-2d","logic|desktop",30,"brain teasers|cool math games falling blocks 2048 - 2d|crazy games falling blocks 2048 - 2d|falling blocks 2048 - 2d|falling blocks 2048 - 2d HTML5 game"
1886,"Get 11 - Puzzle","get-11-puzzle","logic|desktop",30,"brain teasers|cool math games get 11 - puzzle|crazy games get 11 - puzzle|get 11 - puzzle|get 11 - puzzle HTML5 game"
1517,"Crazy Demolition Derby V1","crazy-demolition-derby-v1","multiplayer|desktop",31,"2 player games|cool math games crazy demolition derby v1|crazy demolition derby v1|crazy demolition derby v1 2019|crazy demolition derby v1 HTML5 game"
1384,"While We Sleep: Slendrina Is Here","while-we-sleep-slendrina-is-here","action|desktop",32,"action games|battle games|combat games|cool math games while we sleep: slendrina is here|crazy games while we sleep: slendrina is here"
1370,"Christmas fun matching game","christmas-fun-matching-game","logic|desktop",30,"brain teasers|christmas fun matching game|christmas fun matching game HTML5 game|christmas fun matching game browser game|christmas fun matching game christmas"
1330,"Move the Box 2","move-the-box-2","logic|desktop",30,"brain teasers|cool math games move the box 2|crazy games move the box 2|how to play move the box 2|logic games"
1232,"Defence fire survival ruler","defence-fire-survival-ruler","action|desktop",32,"action games|battle games|combat games|cool math games defence fire survival ruler|crazy games defence fire survival ruler"
1182,"Out of Lava","out-of-lava","action|desktop",31,"action games|battle games|combat games|cool math games out of lava|crazy games out of lava"
781,"Connect Em All","connect-em-all","puzzle",31,"brain games|connect em all|connect em all HTML5 game|connect em all all|connect em all browser game"
548,"Tralalero Tralala Five Difference","tralalero-tralala-five-difference","puzzle",32,"brain games|cool math games tralalero tralala five difference|crazy games tralalero tralala five difference|how to play tralalero tralala five difference|logic games"
172,"Invaders Destruction","invaders-destruction","shooting",32,"cool math games invaders destruction|crazy games invaders destruction|fps games|gun games|how to play invaders destruction"
1971,"Water vs Fire","water-vs-fire","strategy|desktop",31,"cool math games water vs fire|crazy games water vs fire|how to play water vs fire|play water vs fire|play water vs fire for free"
1861,"Runner Izvolgar","runner-izvolgar","action|desktop",32,"action games|battle games|combat games|cool math games runner izvolgar|crazy games runner izvolgar"
1841,"Ball Slide","ball-slide","logic|desktop",31,"ball slide|ball slide HTML5 game|ball slide browser game|ball slide collector|ball slide color"
1820,"IDLE Hobo Launcher","idle-hobo-launcher","action|desktop",32,"action games|battle games|combat games|cool math games idle hobo launcher|crazy games idle hobo launcher"
1198,"Forest Adventure","forest-adventure","logic|desktop",31,"brain teasers|cool math games forest adventure|crazy games forest adventure|forest adventure|forest adventure HTML5 game"
1160,"Gold Aztec","gold-aztec","logic|desktop",30,"brain teasers|cool math games gold aztec|crazy games gold aztec|gold aztec|gold aztec HTML5 game"
463,"Candy Monster Raffi","candy-monster-raffi","hypercasual",31,"candy monster raffi|candy monster raffi HTML5 game|candy monster raffi all|candy monster raffi browser game|candy monster raffi candy"
161,"SpaceFrontier","spacefrontier","arcade",31,"arcade games|classic games|cool math games spacefrontier|crazy games spacefrontier|how to play spacefrontier"
8,"Lowercase Loops","lowercase-loops","clicker",30,"clicker games|cool math games lowercase loops|crazy games lowercase loops|how to play lowercase loops|idle games"
1676,"Rebel Martian Base Crazy Car Stunts","rebel-martian-base-crazy-car-stunts","driving",26,"car simulator|cool math games rebel martian base crazy car stunts|crazy games rebel martian base crazy car stunts|driving games|how to play rebel martian base crazy car stunts"
1332,"Slinky Sort Puzzle","slinky-sort-puzzle","logic|desktop",30,"brain teasers|cool math games slinky sort puzzle|crazy games slinky sort puzzle|how to play slinky sort puzzle|logic games"
947,"Black And White 2","black-and-white-2","hypercasual",30,"black and white 2|black and white 2 HTML5 game|black and white 2 black|black and white 2 browser game|black and white 2 controls"
222,"Fire Ring","fire-ring","shooting",32,"cool math games fire ring|crazy games fire ring|fire ring|fire ring HTML5 game|fire ring browser game"
171,"Mahjong tralalero tralala","mahjong-tralalero-tralala","puzzle",32,"brain games|cool math games mahjong tralalero tralala|crazy games mahjong tralalero tralala|how to play mahjong tralalero tralala|logic games"
82,"TempleEscape","templeescape","racing",31,"car games|cool math games templeescape|crazy games templeescape|driving games|how to play templeescape"
1999,"Christams Game","christams-game","strategy|desktop",30,"christams game|christams game HTML5 game|christams game all|christams game browser game|christams game controls"
1997,"Dino Fusion Bubble Evolution","dino-fusion-bubble-evolution","logic|desktop",30,"brain teasers|cool math games dino fusion bubble evolution|crazy games dino fusion bubble evolution|dino fusion bubble evolution|dino fusion bubble evolution HTML5 game"
1963,"Skibidi Toilet vs Wario","skibidi-toilet-vs-wario","logic|desktop",30,"brain teasers|cool math games skibidi toilet vs wario|crazy games skibidi toilet vs wario|how to play skibidi toilet vs wario|logic games"
1923,"NoobHood","noobhood","logic|desktop",31,"brain teasers|cool math games noobhood|crazy games noobhood|how to play noobhood|logic games"
1574,"Find The Pairs","find-the-pairs","logic|desktop",30,"brain teasers|cool math games find the pairs|crazy games find the pairs|find the pairs|find the pairs HTML5 game"
1539,"Space Geo Jump","space-geo-jump","logic|desktop",31,"brain teasers|cool math games space geo jump|crazy games space geo jump|how to play space geo jump|logic games"
1235,"Leap","leap","logic|desktop",30,"brain teasers|cool math games leap|crazy games leap|how to play leap|leap"
729,"FireEgg","fireegg","shooting",32,"cool math games fireegg|crazy games fireegg|fireegg|fireegg HTML5 game|fireegg browser game"
322,"Sweet Beasts","sweet-beasts","hypercasual",31,"cool math games sweet beasts|crazy games sweet beasts|how to play sweet beasts|hyper casual games|instant games"
123,"Italian Brainrot Candy","italian-brainrot-candy","puzzle",31,"brain games|cool math games italian brainrot candy|crazy games italian brainrot candy|how to play italian brainrot candy|italian brainrot candy"
